Date;High;Low;Open;Close;Volume;Adj Close
2016-12-27;222.25;214.4199981689453;214.8800048828125;219.52999877929688;5915700;219.52999877929688
2016-12-28;223.8000030517578;217.1999969482422;221.52999877929688;219.74000549316406;3782500;219.74000549316406
2016-12-29;219.1999969482422;214.1199951171875;218.55999755859375;214.67999267578125;4045000;214.67999267578125
2016-12-30;217.5;211.67999267578125;216.3000030517578;213.69000244140625;4642600;213.69000244140625
2017-01-03;220.3300018310547;210.9600067138672;214.86000061035156;216.99000549316406;5923300;216.99000549316406
2017-01-04;228.0;214.30999755859375;214.75;226.99000549316406;11213500;226.99000549316406
2017-01-05;227.47999572753906;221.9499969482422;226.4199981689453;226.75;5911700;226.75
2017-01-06;230.30999755859375;225.4499969482422;226.92999267578125;229.00999450683594;5527900;229.00999450683594
2017-01-09;231.9199981689453;228.0;228.97000122070312;231.27999877929688;3979500;231.27999877929688
2017-01-10;232.0;226.88999938964844;232.0;229.8699951171875;3660000;229.8699951171875
2017-01-11;229.97999572753906;226.67999267578125;229.07000732421875;229.72999572753906;3650800;229.72999572753906
2017-01-12;230.6999969482422;225.5800018310547;229.05999755859375;229.58999633789062;3790200;229.58999633789062
2017-01-13;237.85000610351562;229.58999633789062;230.0;237.75;6093000;237.75
2017-01-17;239.9600067138672;234.3699951171875;236.6999969482422;235.5800018310547;4617500;235.5800018310547
2017-01-18;239.7100067138672;235.5800018310547;236.64999389648438;238.36000061035156;3769000;238.36000061035156
2017-01-19;248.67999267578125;240.75;247.25;243.75999450683594;7732300;243.75999450683594
2017-01-20;246.0;243.00999450683594;245.4600067138672;244.72999572753906;4204300;244.72999572753906
2017-01-23;250.88999938964844;245.5;245.85000610351562;248.9199981689453;6262900;248.9199981689453
2017-01-24;254.8000030517578;249.64999389648438;250.0;254.61000061035156;4965500;254.61000061035156
2017-01-25;258.4599914550781;251.8000030517578;257.30999755859375;254.47000122070312;5142600;254.47000122070312
2017-01-26;255.74000549316406;250.75;254.2899932861328;252.50999450683594;3152100;252.50999450683594
2017-01-27;253.0;248.52000427246094;251.3800048828125;252.9499969482422;3166300;252.9499969482422
2017-01-30;255.2899932861328;247.10000610351562;252.52999877929688;250.6300048828125;3801100;250.6300048828125
2017-01-31;255.88999938964844;247.6999969482422;249.24000549316406;251.92999267578125;4116100;251.92999267578125
2017-02-01;253.1999969482422;249.0500030517578;253.0500030517578;249.24000549316406;3958800;249.24000549316406
2017-02-02;252.4199981689453;247.7100067138672;248.33999633789062;251.5500030517578;2499800;251.5500030517578
2017-02-03;252.17999267578125;249.67999267578125;251.91000366210938;251.3300018310547;2186700;251.3300018310547
2017-02-06;257.82000732421875;250.6300048828125;251.0;257.7699890136719;3562500;257.7699890136719
2017-02-07;260.0;256.4200134277344;258.19000244140625;257.4800109863281;4244800;257.4800109863281
2017-02-08;263.3599853515625;256.20001220703125;257.3500061035156;262.0799865722656;3933000;262.0799865722656
2017-02-09;271.17999267578125;266.1499938964844;266.25;269.20001220703125;7820200;269.20001220703125
2017-02-10;270.95001220703125;266.1099853515625;269.7900085449219;269.2300109863281;3619700;269.2300109863281
2017-02-13;280.7900085449219;270.510009765625;270.739990234375;280.6000061035156;7029600;280.6000061035156
2017-02-14;287.3900146484375;278.6099853515625;279.0299987792969;280.9800109863281;7345200;280.9800109863281
2017-02-15;282.239990234375;276.44000244140625;280.0;279.760009765625;4947900;279.760009765625
2017-02-16;280.0;268.5;277.6000061035156;268.95001220703125;7077300;268.95001220703125
2017-02-17;272.8900146484375;264.1499938964844;265.79998779296875;272.2300109863281;6257100;272.2300109863281
2017-02-21;281.3999938964844;274.010009765625;275.45001220703125;277.3900146484375;5676700;277.3900146484375
2017-02-22;283.45001220703125;272.6000061035156;280.30999755859375;273.510009765625;8755000;273.510009765625
2017-02-23;264.6600036621094;255.55999755859375;264.0;255.99000549316406;14915200;255.99000549316406
2017-02-24;258.25;250.1999969482422;252.66000366210938;257.0;8171600;257.0
2017-02-27;248.36000061035156;242.00999450683594;248.1699981689453;246.22999572753906;11460800;246.22999572753906
2017-02-28;251.0;243.89999389648438;244.19000244140625;249.99000549316406;6078100;249.99000549316406
2017-03-01;254.85000610351562;249.11000061035156;254.17999267578125;250.02000427246094;4809500;250.02000427246094
2017-03-02;253.27999877929688;248.27000427246094;249.7100067138672;250.47999572753906;3351800;250.47999572753906
2017-03-03;251.89999389648438;249.0;250.74000549316406;251.57000732421875;2919400;251.57000732421875
2017-03-06;251.6999969482422;247.50999450683594;247.91000366210938;251.2100067138672;3355500;251.2100067138672
2017-03-07;253.88999938964844;248.32000732421875;251.9199981689453;248.58999633789062;3459500;248.58999633789062
2017-03-08;250.07000732421875;245.32000732421875;247.0;246.8699951171875;3725200;246.8699951171875
2017-03-09;248.66000366210938;243.0;247.6300048828125;244.89999389648438;3879300;244.89999389648438
2017-03-10;246.5;243.0;246.2100067138672;243.69000244140625;3066300;243.69000244140625
2017-03-13;246.85000610351562;242.77999877929688;244.82000732421875;246.1699981689453;3022600;246.1699981689453
2017-03-14;258.1199951171875;246.02000427246094;246.11000061035156;258.0;7598400;258.0
2017-03-15;261.0;254.27000427246094;257.0;255.72999572753906;5330800;255.72999572753906
2017-03-16;265.75;259.05999755859375;262.3999938964844;262.04998779296875;7132200;262.04998779296875
2017-03-17;265.3299865722656;261.20001220703125;264.0;261.5;6497500;261.5
2017-03-20;264.54998779296875;258.82000732421875;260.6000061035156;261.9200134277344;3614300;261.9200134277344
2017-03-21;264.79998779296875;250.24000549316406;262.8299865722656;250.67999267578125;6908600;250.67999267578125
2017-03-22;255.07000732421875;250.50999450683594;251.55999755859375;255.00999450683594;4059300;255.00999450683594
2017-03-23;257.6700134277344;253.3000030517578;255.38999938964844;254.77999877929688;3320200;254.77999877929688
2017-03-24;263.8900146484375;255.00999450683594;255.6999969482422;263.1600036621094;5647300;263.1600036621094
2017-03-27;270.57000732421875;259.75;260.6000061035156;270.2200012207031;6230800;270.2200012207031
2017-03-28;280.67999267578125;275.0;277.0199890136719;277.45001220703125;7987600;277.45001220703125
2017-03-29;279.6000061035156;275.5400085449219;278.3399963378906;277.3800048828125;3676200;277.3800048828125
2017-03-30;282.0;277.2099914550781;278.0400085449219;277.9200134277344;4148400;277.9200134277344
2017-03-31;279.67999267578125;276.32000732421875;278.7300109863281;278.29998779296875;3294600;278.29998779296875
2017-04-03;299.0;284.5799865722656;286.8999938964844;298.5199890136719;13888600;298.5199890136719
2017-04-04;304.80999755859375;294.5299987792969;296.8900146484375;303.70001220703125;10134600;303.70001220703125
2017-04-05;304.8800048828125;294.20001220703125;302.0400085449219;295.0;7880900;295.0
2017-04-06;301.94000244140625;294.1000061035156;296.8800048828125;298.70001220703125;5520600;298.70001220703125
2017-04-07;302.69000244140625;297.1499938964844;297.5;302.5400085449219;4579600;302.5400085449219
2017-04-10;313.7300109863281;308.7099914550781;309.1499938964844;312.3900146484375;7664500;312.3900146484375
2017-04-11;313.4700012207031;305.5;313.3800048828125;308.7099914550781;5724600;308.7099914550781
2017-04-12;308.45001220703125;296.32000732421875;306.3399963378906;296.8399963378906;6050700;296.8399963378906
2017-04-13;307.3900146484375;295.29998779296875;296.70001220703125;304.0;9284600;304.0
2017-04-17;304.0;298.67999267578125;302.70001220703125;301.44000244140625;4138700;301.44000244140625
2017-04-18;300.8399963378906;297.8999938964844;299.70001220703125;300.25;3035700;300.25
2017-04-19;306.6199951171875;302.1099853515625;302.4599914550781;305.5199890136719;3898000;305.5199890136719
2017-04-20;309.1499938964844;300.2300109863281;306.510009765625;302.510009765625;6149400;302.510009765625
2017-04-21;306.3999938964844;300.4200134277344;302.0;305.6000061035156;4509800;305.6000061035156
2017-04-24;310.54998779296875;306.0199890136719;309.2200012207031;308.0299987792969;5083500;308.0299987792969
2017-04-25;313.9800109863281;305.8599853515625;308.0;313.7900085449219;6737700;313.7900085449219
2017-04-26;314.5;309.0;312.3699951171875;310.1700134277344;4695000;310.1700134277344
2017-04-27;313.0899963378906;307.5;311.69000244140625;308.6300048828125;3468600;308.6300048828125
2017-04-28;314.79998779296875;308.0;309.8299865722656;314.07000732421875;4505500;314.07000732421875
2017-05-01;327.25;314.80999755859375;314.8800048828125;322.8299865722656;8829600;322.8299865722656
2017-05-02;327.6600036621094;316.55999755859375;324.0;318.8900146484375;5382800;318.8900146484375
2017-05-03;321.5299987792969;310.45001220703125;317.6700134277344;311.0199890136719;7133400;311.0199890136719
2017-05-04;307.7699890136719;290.760009765625;307.44000244140625;295.4599914550781;14152000;295.4599914550781
2017-05-05;308.54998779296875;296.79998779296875;298.0;308.3500061035156;8177300;308.3500061035156
2017-05-08;313.7900085449219;305.82000732421875;310.8999938964844;307.19000244140625;7006500;307.19000244140625
2017-05-09;321.989990234375;309.1000061035156;309.3800048828125;321.260009765625;9676500;321.260009765625
2017-05-10;325.5;318.1199951171875;321.55999755859375;325.2200012207031;5741600;325.2200012207031
2017-05-11;326.0;319.6000061035156;323.3999938964844;323.1000061035156;4753800;323.1000061035156
2017-05-12;327.0;321.5299987792969;325.4800109863281;324.80999755859375;4121600;324.80999755859375
2017-05-15;320.20001220703125;312.5299987792969;318.3800048828125;315.8800048828125;7622000;315.8800048828125
2017-05-16;320.05999755859375;315.1400146484375;317.5899963378906;317.010009765625;4152500;317.010009765625
2017-05-17;314.6300048828125;305.5;314.3900146484375;306.1099853515625;6711900;306.1099853515625
2017-05-18;313.94000244140625;305.30999755859375;307.0;313.05999755859375;5653800;313.05999755859375
2017-05-19;316.5;310.20001220703125;315.5;310.8299865722656;4687600;310.8299865722656
2017-05-22;314.3699951171875;306.79998779296875;312.79998779296875;310.3500061035156;4329200;310.3500061035156
2017-05-23;310.7300109863281;303.4800109863281;310.4599914550781;303.8599853515625;4318400;303.8599853515625
2017-05-24;311.0;305.3999938964844;306.510009765625;310.2200012207031;5033300;310.2200012207031
2017-05-25;316.9700012207031;307.80999755859375;311.0199890136719;316.8299865722656;5014000;316.8299865722656
2017-05-26;325.489990234375;316.30999755859375;317.2799987792969;325.1400146484375;7802200;325.1400146484375
2017-05-30;336.2799987792969;325.760009765625;326.0;335.1000061035156;7782900;335.1000061035156
2017-05-31;342.8900146484375;335.1600036621094;337.69000244140625;341.010009765625;9963400;341.010009765625
2017-06-01;344.8800048828125;337.2900085449219;344.0;340.3699951171875;7608000;340.3699951171875
2017-06-02;342.8800048828125;335.92999267578125;339.7699890136719;339.8500061035156;5590200;339.8500061035156
2017-06-05;348.44000244140625;334.2099914550781;338.5;347.32000732421875;6784400;347.32000732421875
2017-06-06;359.489990234375;339.9700012207031;344.70001220703125;352.8500061035156;11086800;352.8500061035156
2017-06-07;360.5;355.1400146484375;356.3399963378906;359.6499938964844;9398000;359.6499938964844
2017-06-08;371.8999938964844;360.2200012207031;363.75;370.0;9061500;370.0
2017-06-09;376.8699951171875;354.79998779296875;374.4200134277344;357.32000732421875;17261400;357.32000732421875
2017-06-12;364.5;350.6199951171875;357.989990234375;359.010009765625;10517700;359.010009765625
2017-06-13;376.0;366.6099853515625;367.6199951171875;375.95001220703125;11807900;375.95001220703125
2017-06-14;384.25;376.30999755859375;381.0899963378906;380.6600036621094;12818400;380.6600036621094
2017-06-15;375.4599914550781;366.489990234375;372.5;375.3399963378906;10426500;375.3399963378906
2017-06-16;378.010009765625;370.1000061035156;377.9800109863281;371.3999938964844;6731000;371.3999938964844
2017-06-19;376.70001220703125;367.79998779296875;375.0;369.79998779296875;6549300;369.79998779296875
2017-06-20;378.8800048828125;369.7300109863281;376.6700134277344;372.239990234375;7438700;372.239990234375
2017-06-21;376.989990234375;368.0199890136719;374.3500061035156;376.3999938964844;4923200;376.3999938964844
2017-06-22;385.0;373.57000732421875;377.989990234375;382.6099853515625;7529800;382.6099853515625
2017-06-23;386.989990234375;379.3500061035156;382.45001220703125;383.45001220703125;6445800;383.45001220703125
2017-06-26;386.95001220703125;373.1000061035156;386.69000244140625;377.489990234375;6604100;377.489990234375
2017-06-27;376.3999938964844;362.0199890136719;376.3999938964844;362.3699951171875;6996400;362.3699951171875
2017-06-28;371.739990234375;362.5199890136719;366.67999267578125;371.239990234375;6302500;371.239990234375
2017-06-29;371.0;354.1000061035156;370.6099853515625;360.75;8221000;360.75
2017-06-30;366.7699890136719;359.6199951171875;363.7099914550781;361.6099853515625;5848500;361.6099853515625
2017-07-03;371.3500061035156;351.5;370.239990234375;352.6199951171875;6305400;352.6199951171875
2017-07-05;347.239990234375;326.3299865722656;347.20001220703125;327.0899963378906;17046700;327.0899963378906
2017-07-06;320.7900085449219;306.29998779296875;317.260009765625;308.8299865722656;19324500;308.8299865722656
2017-07-07;317.0;307.3800048828125;313.5;313.2200012207031;14176900;313.2200012207031
2017-07-10;317.94000244140625;303.1300048828125;312.8999938964844;316.04998779296875;13820900;316.04998779296875
2017-07-11;327.2799987792969;314.29998779296875;316.0;327.2200012207031;11559400;327.2200012207031
2017-07-12;333.1000061035156;324.5;330.3999938964844;329.5199890136719;10346100;329.5199890136719
2017-07-13;331.6000061035156;319.9700012207031;330.1099853515625;323.4100036621094;8594500;323.4100036621094
2017-07-14;328.4200134277344;321.2200012207031;323.19000244140625;327.7799987792969;5625200;327.7799987792969
2017-07-17;327.1000061035156;313.45001220703125;325.5400085449219;319.57000732421875;9876900;319.57000732421875
2017-07-18;329.1300048828125;315.6600036621094;317.5;328.239990234375;6373700;328.239990234375
2017-07-19;331.6499938964844;323.2200012207031;328.2300109863281;325.260009765625;6357000;325.260009765625
2017-07-20;330.2200012207031;324.20001220703125;326.8999938964844;329.9200134277344;5166200;329.9200134277344
2017-07-21;331.260009765625;325.79998779296875;329.4599914550781;328.3999938964844;4901600;328.3999938964844
2017-07-24;343.3999938964844;330.010009765625;330.239990234375;342.5199890136719;8637100;342.5199890136719
2017-07-25;345.6000061035156;334.1499938964844;345.0;339.6000061035156;6989200;339.6000061035156
2017-07-26;345.5;338.1199951171875;340.3599853515625;343.8500061035156;4820800;343.8500061035156
2017-07-27;347.5;326.2900085449219;346.0;334.4599914550781;8302400;334.4599914550781
2017-07-28;339.6000061035156;332.510009765625;336.8900146484375;335.07000732421875;4880400;335.07000732421875
2017-07-31;341.489990234375;321.0400085449219;335.5;323.4700012207031;8535100;323.4700012207031
2017-08-01;324.45001220703125;316.1300048828125;323.0;319.57000732421875;8303100;319.57000732421875
2017-08-02;327.1199951171875;311.2200012207031;318.94000244140625;325.8900146484375;13091500;325.8900146484375
2017-08-03;350.0;343.1499938964844;345.3299865722656;347.0899963378906;13535000;347.0899963378906
2017-08-04;357.2699890136719;343.29998779296875;347.0;356.9100036621094;9268900;356.9100036621094
2017-08-07;359.4800109863281;352.75;357.3500061035156;355.1700134277344;6324500;355.1700134277344
2017-08-08;368.5799865722656;357.3999938964844;357.5299987792969;365.2200012207031;7449800;365.2200012207031
2017-08-09;370.0;358.95001220703125;361.0;363.5299987792969;6892100;363.5299987792969
2017-08-10;366.6499938964844;354.6600036621094;361.6000061035156;355.3999938964844;7092900;355.3999938964844
2017-08-11;361.260009765625;353.6199951171875;356.9700012207031;357.8699951171875;4365800;357.8699951171875
2017-08-14;367.6600036621094;362.6000061035156;364.6300048828125;363.79998779296875;4519200;363.79998779296875
2017-08-15;365.489990234375;359.3699951171875;365.20001220703125;362.3299865722656;3085100;362.3299865722656
2017-08-16;366.5;362.5199890136719;363.0;362.9100036621094;3413800;362.9100036621094
2017-08-17;363.29998779296875;351.5899963378906;361.2099914550781;351.9200134277344;5027700;351.9200134277344
2017-08-18;354.0;345.79998779296875;352.9100036621094;347.4599914550781;5408200;347.4599914550781
2017-08-21;345.82000732421875;331.8500061035156;345.82000732421875;337.8599853515625;6495400;337.8599853515625
2017-08-22;342.239990234375;337.3699951171875;341.1300048828125;341.3500061035156;4322000;341.3500061035156
2017-08-23;353.489990234375;338.29998779296875;338.989990234375;352.7699890136719;4954500;352.7699890136719
2017-08-24;356.6600036621094;349.739990234375;352.5199890136719;352.92999267578125;4584700;352.92999267578125
2017-08-25;355.69000244140625;347.29998779296875;354.239990234375;348.04998779296875;3484000;348.04998779296875
2017-08-28;347.3500061035156;339.7200012207031;347.2799987792969;345.6600036621094;3764000;345.6600036621094
2017-08-29;349.04998779296875;338.75;339.4800109863281;347.3599853515625;4073700;347.3599853515625
2017-08-30;353.4700012207031;347.0;349.6700134277344;353.17999267578125;3412900;353.17999267578125
2017-08-31;358.44000244140625;352.82000732421875;353.54998779296875;355.8999938964844;4072800;355.8999938964844
2017-09-01;357.5899963378906;353.69000244140625;356.1199951171875;355.3999938964844;3049500;355.3999938964844
2017-09-05;355.489990234375;345.8900146484375;353.79998779296875;349.5899963378906;3835100;349.5899963378906
2017-09-06;350.9800109863281;341.55999755859375;349.5;344.5299987792969;4091400;344.5299987792969
2017-09-07;352.4800109863281;343.45001220703125;345.9800109863281;350.6099853515625;4239200;350.6099853515625
2017-09-08;349.7799987792969;342.29998779296875;348.989990234375;343.3999938964844;3263500;343.3999938964844
2017-09-11;363.7099914550781;350.0;351.3500061035156;363.69000244140625;7667100;363.69000244140625
2017-09-12;368.760009765625;360.3999938964844;364.489990234375;362.75;5972900;362.75
2017-09-13;368.07000732421875;359.5899963378906;363.82000732421875;366.2300109863281;4185200;366.2300109863281
2017-09-14;377.9599914550781;362.6300048828125;364.3299865722656;377.6400146484375;7202500;377.6400146484375
2017-09-15;380.0;372.70001220703125;374.510009765625;379.80999755859375;5420500;379.80999755859375
2017-09-18;389.6099853515625;377.67999267578125;380.25;385.0;7188000;385.0
2017-09-19;382.3900146484375;373.57000732421875;380.0;375.1000061035156;6451900;375.1000061035156
2017-09-20;378.25;371.07000732421875;373.0;373.9100036621094;4919100;373.9100036621094
2017-09-21;376.8299865722656;364.510009765625;374.8999938964844;366.4800109863281;4618200;366.4800109863281
2017-09-22;369.8999938964844;350.8800048828125;366.489990234375;351.0899963378906;8159400;351.0899963378906
2017-09-25;357.4700012207031;342.8800048828125;353.1499938964844;344.989990234375;7605900;344.989990234375
2017-09-26;351.239990234375;340.8999938964844;350.92999267578125;345.25;7156300;345.25
2017-09-27;351.489990234375;340.5;349.8999938964844;340.9700012207031;6060300;340.9700012207031
2017-09-28;342.75;335.3999938964844;339.8800048828125;339.6000061035156;5319600;339.6000061035156
2017-09-29;344.67999267578125;338.6000061035156;341.8599853515625;341.1000061035156;5107100;341.1000061035156
2017-10-02;343.70001220703125;335.510009765625;342.5199890136719;341.5299987792969;5286800;341.5299987792969
2017-10-03;348.54998779296875;331.2799987792969;335.8999938964844;348.1400146484375;10153600;348.1400146484375
2017-10-04;358.6199951171875;349.6000061035156;351.25;355.010009765625;8163500;355.010009765625
2017-10-05;357.44000244140625;351.3500061035156;356.0;355.3299865722656;4171700;355.3299865722656
2017-10-06;360.1000061035156;352.25;353.1000061035156;356.8800048828125;4297500;356.8800048828125
2017-10-09;351.75;342.6700134277344;349.6499938964844;342.94000244140625;7493700;342.94000244140625
2017-10-10;355.6300048828125;345.5299987792969;346.79998779296875;355.5899963378906;6978500;355.5899963378906
2017-10-11;357.6000061035156;351.1499938964844;353.8900146484375;354.6000061035156;4500800;354.6000061035156
2017-10-12;359.7799987792969;352.6400146484375;352.95001220703125;355.67999267578125;4087000;355.67999267578125
2017-10-13;358.489990234375;353.67999267578125;356.9800109863281;355.57000732421875;3540500;355.57000732421875
2017-10-16;354.4800109863281;347.1600036621094;353.760009765625;350.6000061035156;5375500;350.6000061035156
2017-10-17;356.2200012207031;350.07000732421875;350.9100036621094;355.75;3293300;355.75
2017-10-18;363.0;354.1300048828125;355.9700012207031;359.6499938964844;4939100;359.6499938964844
2017-10-19;357.1499938964844;348.20001220703125;355.55999755859375;351.80999755859375;5061800;351.80999755859375
2017-10-20;354.54998779296875;344.3399963378906;352.69000244140625;345.1000061035156;4930400;345.1000061035156
2017-10-23;349.95001220703125;336.25;349.8800048828125;337.0199890136719;5747300;337.0199890136719
2017-10-24;342.79998779296875;336.1600036621094;338.79998779296875;337.3399963378906;4491700;337.3399963378906
2017-10-25;337.5;323.55999755859375;336.70001220703125;325.8399963378906;8594100;325.8399963378906
2017-10-26;330.2300109863281;323.20001220703125;327.7799987792969;326.1700134277344;5023500;326.1700134277344
2017-10-27;324.5899963378906;316.6600036621094;319.75;320.8699951171875;6979700;320.8699951171875
2017-10-30;323.7799987792969;317.25;319.17999267578125;320.0799865722656;4254400;320.0799865722656
2017-10-31;331.95001220703125;320.17999267578125;320.2300109863281;331.5299987792969;5672300;331.5299987792969
2017-11-01;332.6099853515625;320.260009765625;332.25;321.0799865722656;8457300;321.0799865722656
2017-11-02;308.69000244140625;292.6300048828125;300.1300048828125;299.260009765625;19791400;299.260009765625
2017-11-03;306.25;295.1300048828125;299.5;306.0899963378906;8894000;306.0899963378906
2017-11-06;307.5;299.010009765625;307.0;302.7799987792969;6486000;302.7799987792969
2017-11-07;306.5;300.0299987792969;301.0199890136719;306.04998779296875;5294300;306.04998779296875
2017-11-08;306.8900146484375;301.29998779296875;305.5;304.3900146484375;4725300;304.3900146484375
2017-11-09;304.4599914550781;296.29998779296875;302.5;302.989990234375;5447100;302.989990234375
2017-11-10;308.3599853515625;301.8500061035156;302.5;302.989990234375;4625400;302.989990234375
2017-11-13;316.79998779296875;299.1099853515625;300.1300048828125;315.3999938964844;7584900;315.3999938964844
2017-11-14;316.3500061035156;306.8999938964844;315.0;308.70001220703125;5676100;308.70001220703125
2017-11-15;312.489990234375;301.5;306.010009765625;311.29998779296875;5978700;311.29998779296875
2017-11-16;318.1400146484375;311.29998779296875;313.989990234375;312.5;5822100;312.5
2017-11-17;326.6700134277344;313.1499938964844;325.6700134277344;315.04998779296875;13735100;315.04998779296875
2017-11-20;315.5;304.75;313.7900085449219;308.739990234375;8247700;308.739990234375
2017-11-21;318.2300109863281;308.7099914550781;310.8599853515625;317.80999755859375;7261300;317.80999755859375
2017-11-22;317.4200134277344;311.8399963378906;316.7699890136719;312.6000061035156;4917600;312.6000061035156
2017-11-24;316.4100036621094;311.0;313.7900085449219;315.54998779296875;3244100;315.54998779296875
2017-11-27;317.3399963378906;309.510009765625;313.25;316.80999755859375;4555900;316.80999755859375
2017-11-28;320.0;313.9200134277344;316.3599853515625;317.54998779296875;4949500;317.54998779296875
2017-11-29;318.0;301.2300109863281;317.29998779296875;307.5400085449219;8767400;307.5400085449219
2017-11-30;310.70001220703125;304.5400085449219;308.55999755859375;308.8500061035156;4351600;308.8500061035156
2017-12-01;310.32000732421875;305.04998779296875;305.44000244140625;306.5299987792969;4292900;306.5299987792969
2017-12-04;308.2699890136719;300.6099853515625;306.5;305.20001220703125;5835100;305.20001220703125
2017-12-05;308.0;301.0;302.0;303.70001220703125;4646500;303.70001220703125
2017-12-06;313.3900146484375;300.0;300.1000061035156;313.260009765625;7195300;313.260009765625
2017-12-07;318.6300048828125;311.04998779296875;312.0;311.239990234375;4780600;311.239990234375
2017-12-08;316.9800109863281;311.260009765625;314.6000061035156;315.1300048828125;3468500;315.1300048828125
2017-12-11;329.010009765625;313.75;314.6300048828125;328.9100036621094;7938000;328.9100036621094
2017-12-12;341.44000244140625;330.0299987792969;330.45001220703125;341.0299987792969;8733200;341.0299987792969
2017-12-13;344.2200012207031;336.5;340.92999267578125;339.0299987792969;6221500;339.0299987792969
2017-12-14;347.44000244140625;336.8999938964844;341.010009765625;337.8900146484375;5799900;337.8900146484375
2017-12-15;343.8999938964844;335.760009765625;342.0400085449219;343.45001220703125;6933200;343.45001220703125
2017-12-18;346.7300109863281;337.5799865722656;344.8999938964844;338.8699951171875;5476200;338.8699951171875
2017-12-19;341.489990234375;330.29998779296875;340.260009765625;331.1000061035156;6825000;331.1000061035156
2017-12-20;333.1000061035156;325.0400085449219;332.69000244140625;328.9800109863281;5953800;328.9800109863281
2017-12-21;333.739990234375;327.2099914550781;329.5899963378906;331.6600036621094;4385200;331.6600036621094
2017-12-22;330.9200134277344;324.82000732421875;329.510009765625;325.20001220703125;4215800;325.20001220703125
2017-12-26;323.94000244140625;316.5799865722656;323.8299865722656;317.2900085449219;4378400;317.2900085449219
2017-12-27;317.67999267578125;310.75;316.0;311.6400146484375;4712100;311.6400146484375
2017-12-28;315.82000732421875;309.5400085449219;311.75;315.3599853515625;4316300;315.3599853515625
2017-12-29;316.4100036621094;310.0;316.17999267578125;311.3500061035156;3777200;311.3500061035156
